Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
Call_4186,Agent_3,2023-08-15 14:04:17,21:54,Technical Support,Y,Yes,63,0:09:29,1.296299628841791
Call_4187,Agent_5,2023-02-13 14:12:15,8:26,Sales Inquiry,Y,Yes,55,0:09:11,4.971328526727902
Call_4188,Agent_5,2023-07-18 07:33:29,12:43,General Inquiry,N,No,89,0:02:58,2.6315769471207617
Call_4189,Agent_3,2023-08-16 20:19:42,4:20,Sales Inquiry,Y,Yes,82,0:01:33,2.14961013538193
Call_4190,Agent_4,2023-06-17 02:39:10,3:38,Billing,N,No,105,0:04:59,3.2315167343115423
Call_4191,Agent_3,2023-03-02 19:37:00,23:11,Billing,Y,Yes,40,0:09:11,2.2172303672834572
Call_4192,Agent_3,2023-04-25 04:44:59,8:46,General Inquiry,Y,Yes,22,0:07:56,1.3458300284806093
Call_4193,Agent_2,2023-01-17 18:46:05,8:09,Sales Inquiry,Y,No,81,0:02:09,1.0057133723167069
Call_4194,Agent_3,2023-08-03 09:14:52,15:14,Technical Support,Y,No,52,0:09:56,2.798333411681049
Call_4195,Agent_3,2023-12-27 15:01:33,13:08,Technical Support,N,No,104,0:02:22,4.347453688906369
Call_4196,Agent_4,2023-04-29 09:43:42,16:26,Feedback,N,No,113,0:06:12,3.289260742520306
Call_4197,Agent_2,2023-08-10 05:01:00,14:26,General Inquiry,Y,No,82,0:09:21,4.996829195773763
Call_4198,Agent_5,2023-06-23 22:36:59,5:26,Technical Support,N,No,105,0:07:29,2.1473865825888
Call_4199,Agent_2,2023-01-14 01:41:15,14:52,Feedback,N,Yes,17,0:05:33,2.1218202590402213
Call_4200,Agent_2,2023-06-08 04:27:48,23:26,Feedback,Y,No,33,0:06:16,1.6389978409357768
Call_4201,Agent_5,2023-02-13 20:01:09,5:26,Technical Support,N,No,71,0:06:01,1.6562543530613407
Call_4202,Agent_1,2023-09-07 03:27:27,1:00,Technical Support,Y,No,118,0:08:03,2.1407463840401912
Call_4203,Agent_5,2023-05-21 22:44:09,1:27,General Inquiry,N,Yes,86,0:01:26,4.1713601810941086
Call_4204,Agent_3,2023-10-12 16:57:37,19:02,Billing,N,No,22,0:08:27,4.6230271625457915
Call_4205,Agent_4,2023-09-06 20:04:07,12:52,Sales Inquiry,Y,Yes,69,0:02:34,4.900348678830725
Call_4206,Agent_1,2023-05-26 18:37:15,14:33,Technical Support,Y,Yes,37,0:04:34,1.9291586163858105
Call_4207,Agent_3,2023-10-17 05:12:21,9:30,Sales Inquiry,Y,No,65,0:06:26,4.525190182456367
Call_4208,Agent_2,2023-06-20 14:19:39,1:13,Billing,Y,No,25,0:02:55,2.313020357109348
Call_4209,Agent_1,2023-05-13 21:09:43,1:10,Sales Inquiry,Y,No,39,0:04:14,1.4513621780675376
Call_4210,Agent_3,2023-07-02 19:28:23,15:22,Sales Inquiry,N,Yes,11,0:02:01,4.480099702080663
Call_4211,Agent_3,2023-10-29 17:41:05,12:33,General Inquiry,Y,Yes,6,0:03:38,3.5444225385744743
Call_4212,Agent_1,2023-05-20 21:51:11,3:21,Sales Inquiry,N,Yes,22,0:08:17,1.658923584324247
Call_4213,Agent_5,2023-02-24 23:00:16,11:36,Sales Inquiry,N,No,90,0:06:48,2.71932503005201
Call_4214,Agent_2,2023-06-15 02:03:45,9:45,General Inquiry,N,Yes,79,0:04:30,2.1490307795082706
Call_4215,Agent_3,2023-02-06 22:35:01,0:32,Sales Inquiry,Y,No,104,0:04:40,3.947178274840788
Call_4216,Agent_2,2023-01-26 08:02:47,0:27,Feedback,N,No,101,0:05:46,2.8136649224970722
Call_4217,Agent_4,2023-12-10 13:45:37,19:13,Feedback,N,Yes,13,0:09:06,4.95711978042554
Call_4218,Agent_3,2023-03-23 16:44:36,2:53,Feedback,N,Yes,108,0:03:34,1.2189799290383805
Call_4219,Agent_4,2023-01-08 01:12:25,14:08,Technical Support,Y,Yes,68,0:06:49,2.4200610645449867
Call_4220,Agent_4,2023-02-27 05:31:21,5:22,General Inquiry,N,No,80,0:01:45,2.9276006684399096
Call_4221,Agent_2,2023-10-06 04:56:56,9:28,Technical Support,Y,Yes,99,0:07:19,3.012534218993279
Call_4222,Agent_4,2023-05-02 13:41:58,11:16,Billing,Y,Yes,58,0:02:27,2.263743289542547
Call_4223,Agent_2,2023-07-22 20:47:48,10:11,General Inquiry,N,No,88,0:04:40,3.916960996390272
Call_4224,Agent_5,2023-08-25 18:14:54,7:59,General Inquiry,Y,Yes,90,0:04:47,4.4989882939558985
Call_4225,Agent_1,2023-08-14 03:22:05,10:56,Billing,N,No,82,0:08:22,4.754877207911452
Call_4226,Agent_2,2023-11-21 05:20:10,4:27,General Inquiry,N,Yes,52,0:01:03,4.220373507198104
Call_4227,Agent_1,2023-03-06 02:33:07,5:08,General Inquiry,N,No,111,0:01:52,4.402320789226398
Call_4228,Agent_5,2023-05-18 03:21:29,21:20,Technical Support,Y,No,69,0:06:05,3.202181202479982
Call_4229,Agent_4,2023-06-23 09:28:25,9:36,Billing,N,Yes,64,0:06:03,4.303552905707258
Call_4230,Agent_5,2023-02-18 18:18:39,2:39,Technical Support,N,No,36,0:01:07,2.214015636591809
Call_4231,Agent_1,2023-07-15 16:09:02,6:56,Billing,N,Yes,101,0:06:31,2.5939150484368576
Call_4232,Agent_1,2023-11-10 16:09:33,18:47,General Inquiry,Y,No,113,0:09:03,2.2676520552741772
Call_4233,Agent_5,2023-04-22 03:15:33,0:52,Feedback,Y,Yes,114,0:01:47,2.8695493417917017
Call_4234,Agent_1,2023-01-15 14:41:48,2:15,Billing,Y,Yes,100,0:03:42,2.1423184649545455
Call_4235,Agent_5,2023-12-18 20:34:57,13:56,General Inquiry,Y,No,81,0:07:11,4.846445769017787
Call_4236,Agent_1,2023-01-30 09:21:03,18:15,Billing,N,Yes,104,0:09:00,2.2513785120226726
Call_4237,Agent_4,2023-03-04 15:15:06,19:33,Sales Inquiry,N,Yes,90,0:07:43,1.3921781524437593
Call_4238,Agent_4,2023-01-02 12:33:52,19:36,Billing,Y,No,16,0:03:28,3.1072686642016536
Call_4239,Agent_1,2023-10-02 15:09:49,17:15,Technical Support,Y,Yes,88,0:05:56,1.2283963137807055
Call_4240,Agent_4,2023-09-29 05:29:00,6:47,Billing,N,No,59,0:09:17,1.442172665234322
Call_4241,Agent_1,2023-04-11 14:59:05,6:33,Feedback,Y,No,36,0:04:51,1.8775575567849851
Call_4242,Agent_4,2023-05-22 08:57:05,11:31,Feedback,N,Yes,35,0:01:31,2.8574009995285667
Call_4243,Agent_2,2023-12-05 04:14:03,10:57,Sales Inquiry,Y,Yes,92,0:07:52,2.7330037292361116
Call_4244,Agent_2,2023-12-14 22:19:55,3:51,Sales Inquiry,N,No,77,0:07:24,4.198767448011164
Call_4245,Agent_1,2023-12-25 03:01:42,20:15,Technical Support,Y,Yes,71,0:03:54,3.9578986155364535
Call_4246,Agent_5,2023-06-26 10:39:06,17:28,Sales Inquiry,N,No,11,0:07:09,2.7052731759628053
Call_4247,Agent_2,2023-12-23 21:58:11,11:09,Technical Support,N,No,116,0:04:09,2.3348168303025196
Call_4248,Agent_4,2023-09-30 11:32:49,23:29,General Inquiry,Y,No,117,0:05:40,2.2658751362459943
Call_4249,Agent_1,2023-08-29 20:17:07,10:03,Feedback,N,Yes,91,0:07:00,4.0959803491760365
Call_4250,Agent_2,2023-03-09 04:59:04,19:35,Technical Support,Y,Yes,11,0:05:47,1.208289624885079
Call_4251,Agent_1,2023-05-24 02:46:23,15:29,General Inquiry,N,Yes,90,0:08:26,1.0512865980424233
Call_4252,Agent_5,2023-10-02 12:09:24,14:00,Technical Support,N,No,34,0:07:01,4.182177567706592
Call_4253,Agent_3,2023-07-26 23:38:31,0:06,Billing,N,No,110,0:01:35,2.908585503956197
Call_4254,Agent_3,2023-10-20 05:08:04,19:50,Sales Inquiry,Y,Yes,23,0:05:53,1.5235245542143039
Call_4255,Agent_1,2023-07-21 22:30:56,11:42,Technical Support,N,No,8,0:06:34,1.942263738378005
Call_4256,Agent_4,2023-12-28 18:38:01,4:02,Sales Inquiry,N,Yes,102,0:03:01,4.73001581238953
Call_4257,Agent_2,2023-02-06 09:00:51,16:30,Billing,Y,Yes,18,0:04:02,4.438011902499592
Call_4258,Agent_2,2023-12-23 15:23:04,3:02,Sales Inquiry,N,Yes,91,0:08:03,3.83914020089589
Call_4259,Agent_3,2023-09-15 20:36:23,15:14,Technical Support,N,Yes,23,0:02:15,2.9289009213493062
Call_4260,Agent_2,2023-07-16 22:15:15,2:40,General Inquiry,Y,Yes,99,0:01:52,3.081294504765543
Call_4261,Agent_3,2023-06-28 19:52:47,4:21,General Inquiry,Y,No,99,0:04:04,4.900978141135834
Call_4262,Agent_3,2023-12-18 09:01:35,12:11,Technical Support,N,No,8,0:05:09,4.8630817755371485
Call_4263,Agent_4,2023-12-19 03:34:34,5:33,Billing,Y,No,19,0:01:51,1.8610761831433371
Call_4264,Agent_5,2023-07-07 19:17:51,6:04,Sales Inquiry,Y,No,63,0:03:14,4.244418265221272
Call_4265,Agent_2,2023-03-18 16:35:28,22:43,General Inquiry,N,Yes,67,0:08:41,1.7889706646680672
Call_4266,Agent_2,2023-02-01 22:05:57,19:44,Technical Support,Y,No,11,0:08:45,1.8541499115358056
Call_4267,Agent_4,2023-09-21 05:38:37,21:57,Billing,Y,Yes,106,0:09:36,3.704372136658307
Call_4268,Agent_3,2023-11-14 02:26:41,22:24,Feedback,Y,Yes,76,0:04:55,2.6200043943501936
Call_4269,Agent_1,2023-10-10 22:19:55,12:56,Billing,N,No,50,0:02:26,4.726177628426081
Call_4270,Agent_5,2023-01-09 07:34:53,1:41,Technical Support,N,Yes,70,0:06:02,1.3560389395840353
Call_4271,Agent_5,2023-03-20 10:52:47,13:26,Technical Support,N,Yes,5,0:09:00,3.046102563237972
Call_4272,Agent_2,2023-07-30 18:15:33,16:14,Billing,Y,No,111,0:01:58,4.6740861217724845
Call_4273,Agent_4,2023-01-30 15:48:43,14:52,Feedback,Y,No,36,0:06:45,4.61645464191802
Call_4274,Agent_5,2023-08-28 03:20:26,13:12,General Inquiry,N,Yes,75,0:04:08,1.6261168536629649
Call_4275,Agent_2,2023-02-03 14:13:05,14:04,General Inquiry,Y,Yes,14,0:01:40,2.466550800385826
Call_4276,Agent_5,2023-05-02 04:04:27,22:00,General Inquiry,N,Yes,37,0:01:50,3.476485600186785
Call_4277,Agent_3,2023-04-04 21:28:37,4:08,General Inquiry,Y,No,82,0:07:13,1.6375795390856087
Call_4278,Agent_5,2023-02-17 22:17:57,15:55,Feedback,N,No,111,0:07:08,4.872088688182955
Call_4279,Agent_4,2023-10-06 10:24:19,10:45,General Inquiry,Y,No,10,0:03:40,4.658997314910641
Call_4280,Agent_4,2023-11-08 04:42:12,12:44,Technical Support,Y,No,7,0:07:29,1.6678007161378767
Call_4281,Agent_4,2023-09-05 01:26:49,7:32,Billing,N,Yes,41,0:04:35,1.4846218450439417
Call_4282,Agent_4,2023-08-18 10:42:15,14:20,Technical Support,N,No,5,0:08:30,1.3416339312330612
Call_4283,Agent_3,2023-02-19 01:09:13,4:40,Billing,N,No,17,0:09:18,4.637774656146524
Call_4284,Agent_1,2023-12-19 17:47:08,21:26,Feedback,Y,No,38,0:07:04,1.7744952391818432
Call_4285,Agent_3,2023-09-23 03:08:02,21:31,Technical Support,Y,No,70,0:04:42,2.665139714177419
Call_4286,Agent_5,2023-02-25 11:24:50,12:55,Feedback,Y,Yes,111,0:06:28,2.795405462608012
Call_4287,Agent_2,2023-04-24 01:16:18,1:55,Sales Inquiry,Y,No,40,0:05:23,3.39604417685427
Call_4288,Agent_4,2023-05-19 00:16:12,8:13,Technical Support,N,Yes,36,0:01:14,1.2869413749896998
Call_4289,Agent_4,2023-10-30 16:04:37,9:00,Technical Support,N,No,103,0:02:01,1.9070344696020638
Call_4290,Agent_5,2023-02-24 07:52:37,3:25,Sales Inquiry,N,No,38,0:05:55,4.725961547675704
Call_4291,Agent_5,2023-01-24 01:36:10,6:21,Billing,N,Yes,86,0:07:25,4.633640429074278
Call_4292,Agent_4,2023-06-06 04:00:02,5:29,Feedback,Y,No,111,0:09:43,4.125162589622769
Call_4293,Agent_2,2023-08-15 07:47:13,6:40,Sales Inquiry,Y,No,30,0:03:09,1.0776049824728617
Call_4294,Agent_4,2023-07-26 00:08:37,6:40,Billing,Y,Yes,118,0:08:19,2.3080270739844084
Call_4295,Agent_2,2023-06-26 10:13:23,14:37,Technical Support,N,No,56,0:05:00,3.511834941371631
Call_4296,Agent_5,2023-05-22 18:25:14,23:54,Billing,N,No,92,0:04:46,2.1007608470939028
Call_4297,Agent_1,2023-12-15 10:03:17,0:44,Technical Support,Y,Yes,33,0:08:57,4.638346780215109
Call_4298,Agent_1,2023-07-18 17:10:34,23:53,Feedback,Y,Yes,97,0:02:03,3.5355578473297675
Call_4299,Agent_4,2023-03-13 15:19:43,18:12,Sales Inquiry,N,Yes,116,0:01:59,1.2876268692657824
Call_4300,Agent_4,2023-04-05 15:32:21,3:20,General Inquiry,Y,Yes,23,0:01:07,4.636022355342812
Call_4301,Agent_2,2023-01-27 09:41:14,13:58,Sales Inquiry,N,Yes,89,0:09:06,4.83106663270489
Call_4302,Agent_5,2023-08-29 19:35:24,17:03,Technical Support,N,Yes,15,0:09:05,1.310849673566902
Call_4303,Agent_2,2023-07-14 15:50:44,17:31,General Inquiry,Y,No,112,0:09:10,3.1294409394452596
Call_4304,Agent_1,2023-01-22 04:17:48,1:04,Sales Inquiry,Y,No,101,0:06:14,2.2134571288566818
Call_4305,Agent_1,2023-08-18 04:47:41,22:18,Feedback,N,No,104,0:05:49,2.5713563059256095
Call_4306,Agent_5,2023-09-06 05:05:39,5:37,Feedback,N,No,84,0:01:01,1.7186048718213676
Call_4307,Agent_4,2023-10-31 05:35:42,7:03,Sales Inquiry,Y,Yes,30,0:09:47,3.31228840804965
Call_4308,Agent_1,2023-01-11 20:37:11,2:19,Technical Support,N,No,105,0:08:24,4.831917412995562
Call_4309,Agent_4,2023-10-17 21:07:18,9:42,Technical Support,N,No,68,0:05:02,3.012290401086436
Call_4310,Agent_3,2023-11-18 19:31:06,8:43,Technical Support,N,Yes,59,0:06:13,1.3316583255779246
Call_4311,Agent_5,2023-05-26 00:31:49,2:22,Technical Support,Y,Yes,47,0:08:32,3.4800053339096335
Call_4312,Agent_4,2023-05-13 23:00:45,22:28,Feedback,Y,Yes,23,0:07:33,2.360891977805028
Call_4313,Agent_1,2023-10-04 07:39:10,10:56,Billing,Y,No,104,0:02:09,4.423700758365191
Call_4314,Agent_3,2023-05-08 14:37:26,21:36,Sales Inquiry,Y,Yes,46,0:07:01,2.738712593265881
Call_4315,Agent_5,2023-05-30 08:02:37,2:11,Billing,N,Yes,28,0:02:44,1.7713584357689824
Call_4316,Agent_4,2023-10-20 16:04:54,17:53,Feedback,N,Yes,37,0:03:10,1.7644224907645798
Call_4317,Agent_5,2023-06-07 00:15:39,1:42,General Inquiry,Y,Yes,23,0:04:27,4.075056722884641
Call_4318,Agent_3,2023-10-01 08:12:30,18:56,Feedback,N,No,71,0:01:37,2.0623503932294396
Call_4319,Agent_3,2023-07-02 01:47:53,11:51,Feedback,N,No,69,0:02:26,4.068933576636892
Call_4320,Agent_1,2023-05-24 11:04:45,21:46,Billing,N,No,54,0:05:06,1.8235492430663975
Call_4321,Agent_1,2023-02-16 19:05:13,3:20,General Inquiry,Y,Yes,118,0:03:07,2.2867454748052376
Call_4322,Agent_5,2023-11-22 20:09:47,19:06,Sales Inquiry,Y,No,69,0:05:57,2.8619478897587975
Call_4323,Agent_2,2023-06-02 12:12:59,0:07,Sales Inquiry,Y,Yes,115,0:06:06,4.772783398773803
Call_4324,Agent_2,2023-08-28 11:03:05,2:11,General Inquiry,Y,No,7,0:07:55,4.726925699015299
Call_4325,Agent_2,2023-09-18 23:43:36,14:17,Feedback,N,No,31,0:02:04,1.8274875016891512
Call_4326,Agent_3,2023-09-11 19:05:38,13:09,Billing,Y,Yes,98,0:01:54,2.432876164972291
Call_4327,Agent_2,2023-10-06 08:17:42,12:15,Sales Inquiry,N,No,22,0:03:49,1.5975975538150893
Call_4328,Agent_5,2023-12-24 02:46:57,22:47,Technical Support,Y,No,68,0:04:42,3.0399403172539885
Call_4329,Agent_2,2023-11-01 19:26:08,7:43,Billing,N,No,110,0:03:39,2.8423302027786663
Call_4330,Agent_1,2023-12-02 20:04:38,20:01,Sales Inquiry,N,Yes,29,0:01:37,4.60304064980293
Call_4331,Agent_1,2023-03-13 12:42:57,9:40,General Inquiry,N,No,56,0:07:05,4.7200215111642905
Call_4332,Agent_5,2023-08-28 01:07:45,5:46,Billing,Y,No,36,0:09:01,2.5342695640291684
Call_4333,Agent_5,2023-09-27 00:45:24,8:09,Technical Support,Y,No,105,0:05:50,2.9669517720759577
Call_4334,Agent_1,2023-05-15 02:12:39,4:47,Feedback,Y,No,95,0:04:32,4.584944996584532
Call_4335,Agent_4,2023-12-28 03:30:35,23:41,General Inquiry,N,No,33,0:03:36,4.226831230980245
Call_4336,Agent_2,2023-05-25 12:12:06,11:16,Technical Support,N,No,105,0:01:04,1.014625245378597
Call_4337,Agent_3,2023-04-18 01:12:16,1:15,Technical Support,Y,Yes,79,0:06:51,2.28023825673433
Call_4338,Agent_4,2023-08-29 17:43:04,21:34,Technical Support,Y,Yes,96,0:02:45,2.6870969677445036
Call_4339,Agent_2,2023-04-18 21:50:14,10:49,Technical Support,N,Yes,45,0:06:38,1.9188651347329269
Call_4340,Agent_2,2023-01-31 06:52:03,13:02,Sales Inquiry,Y,Yes,51,0:06:09,1.798286463583755
Call_4341,Agent_2,2023-06-14 23:04:34,15:26,Billing,Y,Yes,101,0:02:57,1.1511380263827187
Call_4342,Agent_5,2023-04-18 06:24:28,19:14,Technical Support,Y,Yes,87,0:06:04,3.573478900279042
Call_4343,Agent_2,2023-12-28 08:33:27,7:28,Technical Support,N,No,60,0:07:10,2.0500411619326626
Call_4344,Agent_2,2023-09-08 11:14:00,19:00,Feedback,N,Yes,40,0:08:31,1.2093887137252524
Call_4345,Agent_5,2023-06-16 20:09:12,10:35,Feedback,Y,No,97,0:04:01,1.9239172421122546
Call_4346,Agent_1,2023-02-20 06:28:18,16:25,General Inquiry,Y,Yes,97,0:06:34,4.207655811344506
Call_4347,Agent_3,2023-06-16 11:57:36,9:43,General Inquiry,N,Yes,99,0:03:27,4.4059567265861865
Call_4348,Agent_4,2023-05-06 18:40:47,20:09,Technical Support,Y,No,34,0:02:17,2.9322649807732106
Call_4349,Agent_2,2023-12-28 12:31:07,9:37,Sales Inquiry,Y,Yes,13,0:09:49,2.6642826816347447
Call_4350,Agent_3,2023-03-19 05:55:47,3:51,Technical Support,N,Yes,101,0:06:04,4.9114147740071274
Call_4351,Agent_2,2023-07-25 19:24:42,1:45,Technical Support,N,Yes,93,0:05:14,1.8022586383522796
Call_4352,Agent_3,2023-03-19 18:27:14,16:13,Technical Support,N,No,109,0:04:10,1.861437131418434
Call_4353,Agent_1,2023-12-27 15:22:18,16:06,Feedback,N,Yes,5,0:01:16,2.167468708145599
Call_4354,Agent_1,2023-11-22 01:07:44,8:06,Feedback,N,Yes,46,0:05:35,1.6910292731243493
Call_4355,Agent_4,2023-05-05 23:20:26,4:23,Feedback,Y,Yes,115,0:02:25,2.5174623928167463
Call_4356,Agent_5,2023-02-12 19:56:25,3:02,Sales Inquiry,N,Yes,77,0:05:55,4.643336907959015
Call_4357,Agent_5,2023-12-08 04:21:09,0:28,General Inquiry,Y,No,90,0:04:37,3.461391362514297
Call_4358,Agent_4,2023-10-28 08:06:32,15:09,Sales Inquiry,N,Yes,17,0:03:15,2.6477861944490546
Call_4359,Agent_1,2023-09-08 02:50:53,3:53,Technical Support,Y,Yes,75,0:03:02,4.737643178284859
Call_4360,Agent_1,2023-01-16 02:54:52,7:58,General Inquiry,N,No,18,0:08:23,1.1938569299032893
Call_4361,Agent_1,2023-08-21 07:27:06,6:07,General Inquiry,N,Yes,40,0:03:16,1.8411047116074455
Call_4362,Agent_5,2023-06-07 14:41:03,13:39,Feedback,N,No,31,0:01:32,3.263554420407036
Call_4363,Agent_4,2023-08-29 11:55:57,9:07,Feedback,N,No,101,0:02:00,3.4622104927727166
Call_4364,Agent_3,2023-04-16 02:08:32,5:47,Billing,Y,No,110,0:02:34,1.1582300262504526
Call_4365,Agent_4,2023-02-27 14:46:09,20:43,Technical Support,N,No,46,0:07:13,2.6121550316285287
Call_4366,Agent_3,2023-07-09 05:50:09,10:19,General Inquiry,Y,Yes,40,0:03:39,3.596615859323491
Call_4367,Agent_3,2023-10-09 01:52:55,19:38,General Inquiry,Y,No,52,0:04:26,3.7922821856136064
Call_4368,Agent_1,2023-08-26 23:56:02,2:53,General Inquiry,Y,No,107,0:02:09,3.552559610065077
Call_4369,Agent_2,2023-10-28 03:59:20,0:44,General Inquiry,Y,Yes,78,0:01:02,2.282252897443698
Call_4370,Agent_2,2023-03-04 20:31:47,12:03,Billing,N,Yes,44,0:02:13,1.374080494391638
Call_4371,Agent_4,2023-06-24 18:15:38,9:12,General Inquiry,N,No,67,0:07:18,2.7084497856773364
Call_4372,Agent_4,2023-07-22 06:55:53,22:52,Feedback,N,Yes,28,0:09:22,1.515017749472222
Call_4373,Agent_4,2023-05-03 13:19:29,15:00,Technical Support,N,No,15,0:03:41,4.790494634082668
Call_4374,Agent_5,2023-04-13 22:44:43,17:45,Feedback,Y,No,75,0:01:17,2.900683464090513
Call_4375,Agent_5,2023-08-29 08:43:40,3:02,Feedback,Y,No,78,0:05:29,2.2690366974274703
Call_4376,Agent_3,2023-04-16 15:59:41,10:12,Sales Inquiry,N,Yes,60,0:05:17,4.0652162844756
Call_4377,Agent_4,2023-02-20 03:40:56,21:29,Billing,Y,No,76,0:01:06,2.9917943703290555
Call_4378,Agent_4,2023-01-23 04:14:49,19:06,Sales Inquiry,Y,Yes,112,0:06:08,2.2401360960498002
Call_4379,Agent_3,2023-11-13 07:10:39,11:02,Technical Support,N,Yes,34,0:03:55,4.247870969563207
Call_4380,Agent_2,2023-01-11 15:58:49,20:24,Technical Support,Y,Yes,115,0:04:46,4.468608604004488
Call_4381,Agent_1,2023-02-14 18:57:22,5:30,Billing,Y,Yes,74,0:04:11,3.692032665154708
Call_4382,Agent_2,2023-06-12 13:08:12,17:25,Billing,Y,Yes,25,0:08:30,1.1878576896306692
Call_4383,Agent_3,2023-06-15 03:44:25,20:52,Technical Support,N,No,62,0:06:59,3.2652915206661284
Call_4384,Agent_2,2023-01-08 01:41:03,10:12,Sales Inquiry,N,No,8,0:01:48,4.053179647989126
Call_4385,Agent_4,2023-05-26 02:17:53,18:04,Sales Inquiry,N,Yes,86,0:03:16,1.5460120483343287
Call_4386,Agent_4,2023-01-25 11:50:55,9:16,Technical Support,Y,Yes,66,0:05:50,1.9146830055384134
Call_4387,Agent_4,2023-07-22 01:44:09,0:03,Sales Inquiry,Y,No,102,0:02:39,4.529980420272546
Call_4388,Agent_5,2023-05-02 11:03:21,1:46,Feedback,N,No,64,0:09:19,1.0804868874122961
Call_4389,Agent_2,2023-05-29 06:30:16,18:09,Sales Inquiry,Y,Yes,17,0:03:44,4.0109085513039044
Call_4390,Agent_3,2023-06-09 13:58:21,17:37,General Inquiry,Y,Yes,88,0:07:00,2.8950931700576916
Call_4391,Agent_4,2023-11-25 06:17:10,22:15,Sales Inquiry,N,Yes,93,0:07:00,2.7870886353584274
Call_4392,Agent_2,2023-12-15 22:04:12,22:02,Billing,Y,Yes,68,0:09:12,1.0283861299795487
Call_4393,Agent_3,2023-08-15 11:51:08,17:15,General Inquiry,Y,No,78,0:09:05,4.277592923865971
Call_4394,Agent_5,2023-04-10 13:05:23,21:41,Sales Inquiry,Y,Yes,52,0:05:24,2.439299602546266
Call_4395,Agent_2,2023-03-03 01:17:09,19:41,Technical Support,N,No,108,0:06:00,3.1630625252021716
Call_4396,Agent_5,2023-07-27 02:27:19,5:45,Technical Support,Y,Yes,55,0:08:25,3.7092027453426377
Call_4397,Agent_2,2023-02-06 09:49:41,7:26,General Inquiry,Y,No,50,0:04:03,3.810518305751663
Call_4398,Agent_3,2023-05-10 05:06:00,15:24,General Inquiry,N,No,112,0:06:29,4.823920235304289
Call_4399,Agent_5,2023-03-01 06:42:07,5:48,Technical Support,Y,No,84,0:02:26,3.1253598129464364
Call_4400,Agent_5,2023-02-17 19:03:56,15:40,Feedback,N,No,23,0:02:08,2.5988782038977103
Call_4401,Agent_4,2023-11-06 03:57:09,14:04,Sales Inquiry,Y,No,29,0:08:14,4.814814505966831
Call_4402,Agent_5,2023-10-17 12:35:44,6:25,Sales Inquiry,Y,Yes,67,0:01:22,3.5684409401020845
Call_4403,Agent_2,2023-09-03 09:01:01,19:33,Billing,Y,No,101,0:02:28,2.1926014251062225
Call_4404,Agent_4,2023-10-23 03:45:06,11:10,General Inquiry,N,Yes,30,0:09:30,1.5058569816142846
Call_4405,Agent_5,2023-06-20 02:59:41,21:45,Billing,N,No,9,0:08:37,4.370218005860725
Call_4406,Agent_5,2023-04-07 01:27:46,10:19,Technical Support,Y,No,71,0:09:04,2.4487264111766063
Call_4407,Agent_4,2023-11-28 10:55:19,18:53,Feedback,Y,No,113,0:01:25,3.6418788854577246
Call_4408,Agent_2,2023-12-07 05:13:08,1:19,Sales Inquiry,N,Yes,41,0:04:34,2.8832656774635925
Call_4409,Agent_3,2023-04-24 08:14:33,1:58,Sales Inquiry,N,No,44,0:07:17,1.7957191191801534
Call_4410,Agent_2,2023-12-29 20:11:41,12:05,Feedback,N,No,20,0:02:32,3.4067464344818603
Call_4411,Agent_2,2023-11-25 04:42:50,23:21,Technical Support,Y,No,84,0:08:27,1.2427322758027293
Call_4412,Agent_5,2023-09-28 23:25:58,0:20,General Inquiry,N,Yes,82,0:03:18,2.653369839484769
Call_4413,Agent_2,2023-12-10 19:03:38,18:06,Sales Inquiry,Y,No,104,0:04:36,3.186459758654684
Call_4414,Agent_5,2023-12-04 01:41:07,0:14,Technical Support,N,Yes,120,0:04:38,2.7441878964743163
Call_4415,Agent_4,2023-01-10 19:06:07,14:51,Feedback,N,No,108,0:09:45,3.9946887010039633
Call_4416,Agent_5,2023-08-19 16:00:56,2:22,Feedback,Y,Yes,66,0:07:31,4.31169981818125
Call_4417,Agent_4,2023-06-25 08:41:13,20:48,Billing,N,No,91,0:04:55,4.084972296132712
Call_4418,Agent_1,2023-01-21 13:26:58,10:11,Technical Support,N,No,71,0:07:01,1.1552517912472084
Call_4419,Agent_2,2023-07-25 22:21:20,4:11,Feedback,Y,Yes,59,0:02:56,1.7765150817838888
Call_4420,Agent_3,2023-04-17 10:07:33,1:38,Billing,Y,No,54,0:07:00,3.1464300370550973
Call_4421,Agent_5,2023-07-10 20:48:16,5:10,Sales Inquiry,Y,No,43,0:02:25,4.739288161775205
Call_4422,Agent_3,2023-01-01 23:32:46,2:08,Billing,Y,No,51,0:06:03,4.339827100208467
Call_4423,Agent_4,2023-03-11 21:34:08,22:35,General Inquiry,Y,No,76,0:04:07,4.370138033407207
Call_4424,Agent_1,2023-01-18 19:43:31,3:00,General Inquiry,Y,Yes,68,0:05:47,2.2128327750386996
Call_4425,Agent_2,2023-02-18 05:02:12,3:17,Sales Inquiry,Y,No,95,0:08:15,2.7177915883148103
Call_4426,Agent_4,2023-08-08 20:34:29,19:16,Feedback,N,No,119,0:09:10,2.8828237892637496
Call_4427,Agent_3,2023-08-19 17:47:09,13:25,General Inquiry,Y,No,87,0:03:12,1.6294863333996417
Call_4428,Agent_3,2023-11-18 01:21:38,15:24,Feedback,N,No,13,0:02:42,1.1242725209778253
